DIST,DC_KEY,CODE,DATE_,TIME,RACE,SEX,LATINO,AGE,WOUND,INSIDE,OUTSIDE,FATAL,OFFICER_INVOLVED,OFFENDER_INJURED,OFFENDER_DECEASED,LOCATION,SHAPE,Police Districts
22,201522009788,0411,02/03/2015 12:00:00 AM,21:17 pm,B,M,0,32,leg,0,-1,0,N,N,N,3000 Block of W. Oakdale St.,POINT (-75.180334 39.996729),16
22,201522011108,0411,02/07/2015 12:00:00 AM,19:04 pm,B,M,0,26,buttocks,0,-1,0,N,N,N,2800 Block of W. Eyre St.,POINT (-75.179403 39.982526),16
22,201522105155,0111,11/22/2015 12:00:00 AM,04:39 am,W,M,0,35,multi,0,-1,-1,N,N,N,1300 Block of W. York St.,POINT (-75.153416 39.989056),16
22,201522106369,3006,11/26/2015 12:00:00 AM,22:24 pm,B,M,0,44,buttocks,0,0,0,N,N,N,2700 Block of Diamond St.,POINT (-75.17758 39.987408),16
22,201522107418,0411,11/30/2015 12:00:00 AM,15:47 pm,B,M,0,16,multi,0,-1,0,N,N,N,1300 Block of N. 11th St.,POINT (-75.153647 39.972823),16
22,201522108210,0411,12/02/2015 12:00:00 AM,22:23 pm,B,M,0,31,head,0,-1,0,N,N,N,1800 Block of N. Bucknell St.,POINT (-75.17318 39.982681),16
22,201522108221,0411,12/02/2015 12:00:00 AM,22:23 pm,B,M,0,34,arm,0,-1,0,N,N,N,1800 Block of N. Bucknell St.,POINT (-75.17318 39.982681),16
22,201522110351,3006,12/09/2015 12:00:00 AM,18:24 pm,B,M,0,18,back,0,-1,0,N,N,N,2300 Block of N. Beechwood St.,POINT (-75.168095 39.990255),16
22,201522108824,0411,12/04/2015 12:00:00 AM,21:32 pm,B,M,0,24,multi,0,-1,0,N,N,N,3300 Block of Lehigh Ave.,POINT (-75.185084 39.997843),16
22,201522109065,0411,12/05/2015 12:00:00 AM,13:57 pm,B,M,0,20,multi,0,-1,0,N,N,N,3100 Block of Fontain St.,POINT (-75.183989 39.987623),16
22,201522110656,0411,12/10/2015 12:00:00 AM,18:45 pm,B,M,0,23,multi,0,-1,0,N,N,N,2900 Block of French St.,POINT (-75.180409 39.9889),16
22,201522110975,0111,12/11/2015 12:00:00 AM,19:20 pm,B,M,0,15,head,0,-1,-1,N,N,N,2400 Block of N. Park Ave.,POINT (-75.154137 39.989713),16
22,201522110672,0411,12/10/2015 12:00:00 AM,18:45 pm,B,M,0,23,multi,0,-1,0,N,N,N,2900 Block of French St.,POINT (-75.180409 39.9889),16
22,201522112984,0411,12/18/2015 12:00:00 AM,12:30 pm,B,M,0,23,buttocks,0,-1,0,N,N,N,1200 Block of N. 27th St.,POINT (-75.18049 39.974196),16
22,201522113549,0411,12/20/2015 12:00:00 AM,17:35 pm,B,M,0,25,back,0,-1,0,N,N,N,2300 Block of N. 18th St.,POINT (-75.161916 39.990098),16
22,201522116295,3006,12/30/2015 12:00:00 AM,23:14 pm,B,M,0,23,leg,-1,0,0,N,N,N,2500 Block of N. Bancroft St.,POINT (-75.158954 39.991434),16
22,201522115250,0411,12/26/2015 12:00:00 AM,21:46 pm,B,M,0,20,leg,0,-1,0,N,N,N,1200 Block of N. 11th St.,POINT (-75.154199 39.970814),16
24,201524002538,0411,01/09/2015 12:00:00 AM,18:55 pm,B,M,0,43,leg,0,-1,0,N,N,N,3300 Block of Jasper St.,POINT (-75.108525 39.997061),17
24,201524002634,0411,01/10/2015 12:00:00 AM,01:10 am,W,M,-1,22,shoulder,0,-1,0,N,N,N,100 Block of E. Wishart St.,POINT (-75.128023 39.997808),17
22,201522115817,0412,12/29/2015 12:00:00 AM,03:15 am,B,M,0,27,head-m,0,-1,0,N,N,N,1600 Block of Cumberland St.,POINT (-75.158507 39.991233),16
24,201524003384,0411,01/12/2015 12:00:00 AM,21:18 pm,W,M,-1,25,multi,0,-1,0,N,N,N,3100 Block of Custer St.,POINT (-75.116544 39.996551),17
24,201524003698,0390,01/13/2015 12:00:00 AM,19:12 pm,W,M,-1,44,shoulder,-1,0,0,N,N,N,2900 Block of D St.,POINT (-75.121883 39.994382),17
24,201524005671,0411,01/19/2015 12:00:00 AM,22:05 pm,B,M,0,19,leg,0,-1,0,N,N,N,3400 Block of Jasper St.,POINT (-75.107498 39.997704),17
24,201524005699,3006,01/20/2015 12:00:00 AM,01:45 am,B,M,0,22,leg,0,-1,0,N,N,N,1800 Block of E. Tioga St.,POINT (-75.105794 39.999639),17
24,201524011373,0411,02/07/2015 12:00:00 AM,22:30 pm,W,M,-1,31,shoulder,0,-1,0,N,N,N,3000 Block of Rorer St.,POINT (-75.120714 39.995201),17
24,201524010942,0411,02/06/2015 12:00:00 AM,19:50 pm,B,M,0,25,legs,0,-1,0,N,N,N,2000 Block of E. Ann St.,POINT (-75.114875 39.990831),17
24,201524011392,0411,02/07/2015 12:00:00 AM,22:30 pm,W,M,-1,44,head,0,-1,0,N,N,N,3000 Block of Rorer St.,POINT (-75.120714 39.995201),17
24,201524011917,0411,02/09/2015 12:00:00 AM,01:01 am,W,M,0,27,multi,0,-1,0,N,N,N,3400 Block of Jasper St.,POINT (-75.107498 39.997704),17
24,201524116460,0111,11/30/2015 12:00:00 AM,08:20 am,B,M,0,25,multi,0,-1,-1,N,N,N,2900 Block of Frankford Ave.,POINT (-75.117575 39.989856),17
24,201524118164,0111,12/05/2015 12:00:00 AM,07:00 am,W,M,-1,23,abdomen,0,-1,-1,N,N,N,300 Block of E. Somerset St.,POINT (-75.124735 39.991689),17
24,201524119971,0411,12/10/2015 12:00:00 AM,23:42 pm,B,M,0,20,multi,0,-1,0,N,N,N,100 Block of E. Somerset St.,POINT (-75.128931 39.992316),17
24,201524119978,0411,12/10/2015 12:00:00 AM,23:42 pm,B,M,0,21,multi,0,-1,0,N,N,N,100 Block of E. Somerset St.,POINT (-75.128931 39.992316),17
24,201524119979,0411,12/10/2015 12:00:00 AM,23:42 pm,B,M,0,36,multi,0,-1,0,N,N,N,100 Block of E. Somerset St.,POINT (-75.128931 39.992316),17
24,201524121362,0411,12/14/2015 12:00:00 AM,20:23 pm,W,F,-1,37,head,0,-1,0,N,N,N,2800 Block of C St.,POINT (-75.124549 39.991744),17
24,201524123357,0300,12/20/2015 12:00:00 AM,15:30 pm,B,M,0,49,back,0,-1,0,N,N,N,1800 Block of E. Cornwall st.,POINT (-75.110429 39.998061),17
24,201524123373,0411,12/20/2015 12:00:00 AM,15:30 pm,B,F,0,23,arm,0,-1,0,N,N,N,3100 Block of Emerald St.,POINT (-75.113832 39.992978),17
24,201524123849,0411,12/22/2015 12:00:00 AM,01:50 am,W,F,0,20,leg,0,-1,0,N,N,N,3100 Block of Custer St.,POINT (-75.116544 39.996551),17
24,201524124376,0411,12/23/2015 12:00:00 AM,19:54 pm,W,M,-1,49,hip,0,-1,0,N,N,N,1100 Block of E. Luzerne St.,POINT (-75.105142 40.008058),17
24,201524124389,0411,12/23/2015 12:00:00 AM,20:19 pm,W,M,-1,29,multi,0,-1,0,N,N,N,2700 Block of Aramingo Ave.,POINT (-75.116124 39.982969),17
24,201524124819,0411,12/25/2015 12:00:00 AM,11:09 am,B,M,0,19,shoulder,0,-1,0,N,N,N,2900 Block of Rosehill St.,POINT (-75.124861 39.993819),17
24,201524124899,0111,12/25/2015 12:00:00 AM,22:21 pm,W,M,-1,43,multi,0,-1,-1,N,N,N,3000 Block of Boudinot St.,POINT (-75.122941 39.994598),17
24,201524125240,0411,12/26/2015 12:00:00 AM,20:41 pm,B,M,0,19,multi,0,-1,0,N,N,N,100 Block of E. Clearfield St.,POINT (-75.129601 39.996922),17
24,201524125251,0411,12/26/2015 12:00:00 AM,20:41 pm,W,M,0,22,arm,0,-1,0,N,N,N,3100 Block of Lee St.,POINT (-75.129131 39.996912),17
24,201524126177,0411,12/29/2015 12:00:00 AM,18:22 pm,W,M,0,22,multi,0,-1,0,N,N,N,1000 Block of E. Venago St.,POINT (-75.10991 40.002227),17
25,201525079889,0411,09/27/2015 12:00:00 AM,17:05 pm,B,M,0,35,multi,0,-1,0,N,N,N,700 Block of W. Clearfield St.,POINT (-75.143044 39.99874),18
25,201525080145,0411,09/28/2015 12:00:00 AM,20:30 pm,B,F,0,08,leg,-1,0,0,N,N,N,5000 Block of Boudinot St.,POINT (-75.116496 40.026316),18
25,201525080146,0411,09/28/2015 12:00:00 AM,20:30 pm,B,F,0,26,leg,-1,0,0,N,N,N,5000 Block of Boudinot St.,POINT (-75.116496 40.026316),18
25,201525080147,0411,09/28/2015 12:00:00 AM,20:30 pm,B,F,0,22,leg,-1,0,0,N,N,N,5000 Block of Boudinot St.,POINT (-75.116496 40.026316),18
25,201525080174,0111,09/28/2015 12:00:00 AM,23:14 pm,W,M,-1,40,back,0,-1,-1,N,N,N,2800 Block of Mutter St.,POINT (-75.132737 39.993831),18
25,201525079993,0411,09/28/2015 12:00:00 AM,06:15 am,W,M,-1,20,head-m,-1,0,0,N,N,N,800 Block of W. Segley Ave.,POINT (-75.143388 40.002398),18
25,201525080188,0300,09/29/2015 12:00:00 AM,01:25 am,W,M,-1,37,leg,0,-1,0,N,N,N,4000 Block of N. 8th St.,POINT (-75.140664 40.012854),18
25,201525080996,0411,10/01/2015 12:00:00 AM,22:00 pm,B,M,0,38,side,0,-1,0,N,N,N,1300 Block of W. Venango St.,POINT (-75.149431 40.007346),18
25,201525081762,0411,10/04/2015 12:00:00 AM,16:08 pm,B,M,0,22,multi,0,-1,0,N,N,N,3300 Block of A St.,POINT (-75.127049 39.999933),18
25,201525081878,0411,10/04/2015 12:00:00 AM,23:47 pm,W,M,-1,36,side,-1,0,0,N,N,N,4000 Block of N. Franklin St.,POINT (-75.139876 40.013986),18
25,201525082233,0111,10/06/2015 12:00:00 AM,01:47 am,B,M,0,25,head,-1,0,-1,N,N,N,2700 Block of N. 8TH St.,POINT (-75.145041 39.993301),18
25,201525082235,0111,10/06/2015 12:00:00 AM,01:47 am,B,M,-1,27,head,-1,0,-1,N,N,N,2700 Block of N. 8TH St.,POINT (-75.145041 39.993301),18
25,201525082743,0411,10/07/2015 12:00:00 AM,17:30 pm,W,M,-1,23,multi,0,-1,0,N,N,N,3700 Block of N. Percy St.,POINT (-75.143257 40.00885),18
25,201525083150,3006,10/08/2015 12:00:00 AM,21:30 pm,B,M,0,19,leg,0,-1,0,N,N,N,1300 Block of W. Somerset St.,POINT (-75.152081 39.995213),18
25,201525083842,0111,10/11/2015 12:00:00 AM,02:25 am,B,M,0,29,head,0,-1,-1,N,N,N,3700 Block of N. Park Ave.,POINT (-75.149903 40.00911),18
25,201525083903,0411,10/11/2015 12:00:00 AM,13:12 pm,B,M,0,57,legs,0,-1,0,N,N,N,3600 Block of N. 13th St.,POINT (-75.14934 40.007908),18
25,201525084519,0111,10/13/2015 12:00:00 AM,04:38 pm,W,M,-1,38,multi,0,-1,-1,N,N,N,400 Block of W. Clearfiled St.,POINT (-75.123552 39.996133),17
25,201525086406,0411,10/19/2015 12:00:00 AM,17:05 pm,W,M,-1,20,legs,0,-1,0,N,N,N,2800 Block of N. 2nd St.,POINT (-75.13459 39.993046),18
25,201525087110,0411,10/22/2015 12:00:00 AM,23:49 pm,W,M,-1,29,multi,0,-1,0,N,N,N,2900 Block of N. Orkney St.,POINT (-75.138922 39.995347),18
25,201525087506,0111,10/23/2015 12:00:00 AM,17:53 pm,B,M,0,20,head,0,-1,-1,N,N,N,3300 Block of A St.,POINT (-75.127049 39.999933),18
25,201525089700,0411,10/31/2015 12:00:00 AM,02:24 am,B,M,0,25,back,0,-1,0,N,N,N,3200 Block of Germantown Ave.,POINT (-75.148144 40.000843),18
25,201525089716,0411,10/31/2015 12:00:00 AM,03:59 am,W,F,-1,52,head,0,-1,0,N,N,N,500 Block of W. Venango St.,POINT (-75.137248 40.00577),18
25,201525089718,0411,10/31/2015 12:00:00 AM,04:27 am,B,M,0,34,leg,0,-1,0,N,N,N,3400 Block of Old York Rd.,POINT (-75.14823 40.005683),18
25,201525090029,0411,11/01/2015 12:00:00 AM,01:14 am,B,M,0,14,leg,0,-1,0,N,N,N,100 Block of W. Luzerne St.,POINT (-75.126765 40.0108),18
25,201525090167,0411,11/01/2015 12:00:00 AM,02:30 am,W,M,-1,28,leg,0,-1,0,N,N,N,300 Block of E. Allegheney Ave.,POINT (-75.12469 39.998002),18
25,201525091102,0411,11/04/2015 12:00:00 AM,07:05 am,A,M,0,30,head,0,-1,0,N,N,N,100 Block of E. Eleanor St.,POINT (-75.123798 40.023819),18
24,201524110886,0411,11/14/2015 12:00:00 AM,11:07 am,W,M,-1,30,leg,0,-1,0,N,N,N,2900 Block of D. St.,POINT (-75.121893 39.994337),17
24,201524109290,0300,11/10/2015 12:00:00 AM,03:00 am,B,M,0,28,head,0,-1,0,N,N,N,300 Block of E. Somerset,POINT (-75.12532 39.991762),17
24,201524111493,0350,11/16/2015 12:00:00 AM,03:00 am,W,F,-1,23,arm,0,-1,0,N,N,N,2000 Block of Buckius St.,POINT (-75.094389 40.002696),17
24,201524111661,0411,11/16/2015 12:00:00 AM,18:53 pm,B,M,0,35,buttocks,0,-1,0,N,N,N,3400 Block of Frankford Ave.,POINT (-75.103361 39.996757),17
24,201524111739,0411,11/16/2015 12:00:00 AM,23:20 pm,W,M,-1,17,chest,0,-1,0,N,N,N,2900 Block of Rosehill St.,POINT (-75.124964 39.993339),17
24,201524113922,0411,11/22/2015 12:00:00 AM,22:05 pm,B,M,0,33,multi,-1,0,0,N,N,N,3000 Block of Agate St.,POINT (-75.1098 39.987831),17
24,201524114066,0111,11/23/2015 12:00:00 AM,14:15 pm,W,M,-1,20,head,-1,0,-1,N,N,N,3600 Block of Jasper St.,POINT (-75.10158 40.000701),17
24,201524114122,0111,11/23/2015 12:00:00 AM,14:15 pm,W,M,-1,26,head,-1,0,-1,N,N,N,3600 Block of Jasper St.,POINT (-75.10158 40.000701),17
24,201524114681,0411,11/25/2015 12:00:00 AM,12:05 pm,W,M,-1,28,thigh,0,-1,0,N,N,N,2000 Block of Bellmore St.,POINT (-75.115609 39.990463),17
24,201524114957,0111,11/26/2015 12:00:00 AM,05:10 am,W,M,0,21,chest,0,-1,-1,N,N,N,3500 Block of Almond St.,POINT (-75.096647 39.989304),17
24,201524116460,0000,11/30/2015 12:00:00 AM,08:20 am,B,M,0,22,multi,0,-1,0,N,N,N,2900 Block of Frankford Ave.,POINT (-75.117575 39.989856),17
25,201525102501,0411,12/14/2015 12:00:00 AM,15:22 pm,W,F,-1,11,foot,0,-1,0,N,N,N,700 Block of W. Luzerne St.,POINT (-75.140099 40.012586),18
25,201525105245,0300,12/24/2015 12:00:00 AM,19:20 pm,W,M,-1,21,leg,0,-1,0,N,N,N,3200 Block of Rosehill St.,POINT (-75.124386 39.997967),18
25,201525105516,0411,12/26/2015 12:00:00 AM,05:18 am,W,M,-1,21,head,0,-1,0,N,N,N,4200 Block of McAlester St.,POINT (-75.121783 40.013748),18
25,201525105517,0411,12/26/2015 12:00:00 AM,05:18 am,W,F,0,24,shoulder,0,-1,0,N,N,N,4200 Block of McAlester St.,POINT (-75.121783 40.013748),18
25,201525105518,0411,12/26/2015 12:00:00 AM,05:18 am,W,F,-1,22,head,0,-1,0,N,N,N,4200 Block of McAlester St.,POINT (-75.121783 40.013748),18
25,201525105528,0411,12/26/2015 12:00:00 AM,05:18 am,W,F,-1,22,arm,0,-1,0,N,N,N,4200 Block of McAlester St.,POINT (-75.121783 40.013748),18
25,201525104029,0411,12/20/2015 12:00:00 AM,22:48 pm,B,M,0,38,leg,0,-1,0,N,N,N,100 Block of E. Erie Ave.,POINT (-75.12602 40.007503),18
25,201525106510,0111,12/29/2015 12:00:00 AM,23:45 pm,W,M,-1,25,multi,0,-1,-1,N,N,N,3400 Block of N. 8th St.,POINT (-75.142824 40.00349),18
25,201525106939,0412,12/31/2015 12:00:00 AM,16:19 pm,W,F,-1,29,head-m,0,-1,0,N,N,N,4400 Block of N. 7th St.,POINT (-75.137893 40.019507),18
25,201525106942,0412,12/31/2015 12:00:00 AM,16:19 pm,W,F,-1,58,shoulder,0,-1,0,N,N,N,4400 Block of N. 7th St.,POINT (-75.137893 40.019507),18
25,20152594805,0411,11/17/2015 12:00:00 AM,03:05 pm,B,M,0,18,leg,0,-1,0,N,N,N,600 Block of W. Glenwood St,POINT (-75.140065 40.001926),18
26,201526000402,0411,01/03/2015 12:00:00 AM,02:18 am,B,M,0,26,leg,0,-1,0,N,N,N,0 Block of W. Girard Ave.,POINT (-75.135946 39.96879),19
26,201526000403,0411,01/03/2015 12:00:00 AM,02:18 am,B,M,0,22,multi,0,-1,0,N,N,N,0 Block of W. Girard Ave.,POINT (-75.135946 39.96879),19
26,201526002461,0411,01/14/2015 12:00:00 AM,19:54 pm,B,M,0,43,multi,0,-1,0,N,N,N,2400 Block of N. Lawrence,POINT (-75.140182 39.98749),19
26,201526002464,0411,01/14/2015 12:00:00 AM,19:54 pm,B,M,-1,15,leg,0,-1,0,N,N,N,2400 Block of N. Lawrence,POINT (-75.140182 39.98749),19
26,201526011104,0111,03/05/2015 12:00:00 AM,15:00 pm,W,M,0,17,stomach,-1,0,-1,N,N,N,2100 Block of E. Susquehanna Ave.,POINT (-75.13042 39.980589),19
26,201526013967,0411,03/22/2015 12:00:00 AM,12:40 am,W,M,0,34,multi,0,-1,0,N,N,N,2500 Block of N. 2nd St.,POINT (-75.135585 39.988378),19
26,201526015250,0411,03/29/2015 12:00:00 AM,13:58 pm,B,M,0,37,multi,0,-1,0,N,N,N,900 Block of W. Huntingdon St.,POINT (-75.146683 39.991256),19
26,201526016006,0411,04/02/2015 12:00:00 AM,23:40 pm,B,M,0,59,leg,0,-1,0,N,N,N,2200 Block of N. Hope St.,POINT (-75.132944 39.983641),19
26,201526017841,0411,04/13/2015 12:00:00 AM,01:51 am,B,M,0,22,multi,0,-1,0,N,N,N,400 Block of W. York St.,POINT (-75.139376 39.987246),19
26,201526020371,0411,04/26/2015 12:00:00 AM,15:10 pm,B,M,0,19,head-m,0,-1,0,N,N,N,500 Block of W. Dauphin St.,POINT (-75.141552 39.985987),19
26,201526022290,3006,05/09/2015 12:00:00 AM,20:15 pm,W,M,-1,30,hand,0,-1,0,N,N,N,400 Block of W. Lehigh Ave.,POINT (-75.13839 39.991823),19
22,201622004442,0411,01/17/2016 12:00:00 AM,06:13 am,B,M,0,26,hip,-1,0,0,N,N,N,2600 Block of N. Braod St.,POINT (-75.154717 39.993148),16
22,201622004446,0111,01/17/2016 12:00:00 AM,06:13 am,B,M,0,42,head,-1,0,-1,N,N,N,2600 Block of N. Braod St.,POINT (-75.154717 39.993148),16
22,201622013494,0111,02/19/2016 12:00:00 AM,06:55 am,B,M,0,19,head,0,-1,-1,N,N,N,1900 Block of Margie St.,POINT (-75.164207 39.9946),16
22,201622010569,0411,02/08/2016 12:00:00 AM,13:30 pm,B,M,0,24,thigh,0,-1,0,N,N,N,1900 Block of W Jefferson St,POINT (-75.166497 39.976841),16
22,201622011531,0411,02/11/2016 12:00:00 AM,09:45 pm,B,M,0,19,arm,0,0,0,N,N,N,1800 Block of W.Susquehana Ave.,POINT (-75.163621 39.987203),16
22,201622014959,0111,02/23/2016 12:00:00 AM,08:24 pm,B,M,0,32,multi,0,-1,-1,N,N,N,2900 Block of Cecil B Moore Ave.,POINT (-75.181935 39.98175),16
22,201622018477,0411,03/05/2016 12:00:00 AM,11:12 pm,B,M,0,42,multi,0,-1,0,N,N,N,2200 Block of Ridge Ave.,POINT (-75.171149 39.979586),16
22,201622019310,0111,03/08/2016 12:00:00 AM,08:33 pm,B,M,0,31,chest,0,-1,-1,N,N,N,2400 Block of N.Hollywood St,POINT (-75.179958 39.99327),16
22,201622019153,3006,03/08/2016 12:00:00 AM,1146AM,B,M,0,30,foot,0,-1,0,N,N,N,2000 Block of W.Daupin St,POINT (-75.165443 39.989065),16
22,201622019269,3006,03/08/2016 12:00:00 AM,06:26 pm,B,M,0,22,multi/head,0,-1,0,N,N,N,2100 Block of N.Van Pelt St.,POINT (-75.168823 39.986361),16
22,201622019532,0411,03/09/2016 12:00:00 AM,15:10 pm,B,M,0,18,arm,0,-1,0,N,N,N,2000 Block of N 30th St,POINT (-75.18256 39.986726),16
22,201622019269,0111,03/08/2016 12:00:00 AM,06:26 pm,B,M,0,21,head,0,-1,-1,N,N,N,2100 Block of N.Van Pelt St.,POINT (-75.168823 39.986361),16
22,201622019602,0111,03/09/2016 12:00:00 AM,19:46 pm,B,M,0,27,chest,0,-1,-1,N,N,N,2800 Block of W Huntingdon St,POINT (-75.177314 39.995292),16
22,201622022077,0111,03/17/2016 12:00:00 AM,01:59 pm,B,M,0,21,multi/head,0,-1,-1,N,N,N,2600 Block of N.31st St,POINT (-75.181971 39.996396),16
22,201622020279,0411,03/11/2016 12:00:00 AM,06:05 pm,B,M,0,38,head,0,-1,0,N,N,N,2900 Block of N.Flora St,POINT (-75.183429 39.975004),16
22,201622023919,0411,03/23/2016 12:00:00 AM,15:10 pm,B,M,0,22,thigh,0,-1,0,N,N,N,1700 Block of N Dover St,POINT (-75.181348 39.981773),16
22,201622023734,3016,03/22/2016 12:00:00 AM,0953PM,B,M,0,47,foot,0,-1,0,N,N,N,2300 Block of CB Moore St,POINT (-75.172713 39.980575),16
22,201622024704,0111,03/26/2016 12:00:00 AM,12:43 am,B,M,0,41,chest,0,-1,-1,N,N,N,1500 Block of N.19th St,POINT (-75.166393 39.97749),16
24,201624000618,0111,01/03/2016 12:00:00 AM,17:48 pm,W,M,-1,21,head,0,-1,0,N,N,N,100 Block of W. Wishart St.,POINT (-75.129421 39.997991),18
22,201622024740,0411,03/26/2016 12:00:00 AM,04:27 am,B,M,0,38,multi,0,-1,0,N,N,N,2400 Block of N.21st St,POINT (-75.167009 39.990861),16
24,201624002354,0411,01/08/2016 12:00:00 AM,04:20 pm,B,M,0,25,back,0,-1,0,N,N,N,3100 Block of Weymouth St,POINT (-75.117137 39.996002),17
22,201622026391,0411,03/31/2016 12:00:00 AM,10:43 pm,B,M,0,28,multi,0,-1,0,N,N,N,2600 Block of Montgomery Ave,POINT (-75.176959 39.982675),16
24,201624000711,0111,01/03/2016 12:00:00 AM,04:16 am,B,M,0,33,head-m,0,-1,-1,N,N,N,2100 Block of Birch St.,POINT (-75.115693 39.988751),17
24,201624002585,0411,01/09/2016 12:00:00 AM,05:14 am,W,M,-1,52,back,0,-1,0,N,N,N,600 Block of E. Allegheny Ave.,POINT (-75.118449 39.997108),17
24,201624002642,3006,01/09/2016 12:00:00 AM,11:25 am,W,M,-1,29,thigh,-1,0,0,N,N,N,3000 Block of B St.,POINT (-75.126109 39.994985),17
24,201624004859,0411,01/15/2016 12:00:00 AM,10:59 pm,W,M,-1,21,multi,-1,0,0,N,N,N,2900 Block of Janney St.,POINT (-75.114484 39.986983),17
24,201624004630,0411,01/15/2016 12:00:00 AM,03:25 pm,B,M,0,20,multi/head,0,-1,0,N,N,N,300 Block of E. Indiana St.,POINT (-75.126043 39.994914),17
24,201624004887,0411,01/16/2016 12:00:00 AM,03:23 am,W,M,-1,25,thigh,0,-1,0,N,N,N,400 Block of Somerset St,POINT (-75.124485 39.991647),17
24,201624006883,3006,01/22/2016 12:00:00 AM,0303pm,W,M,-1,28,thigh,-1,0,0,N,N,N,3900 Block of Howland St.,POINT (-75.103618 40.007208),17
24,201624004889,0411,01/16/2016 12:00:00 AM,03:23 am,W,M,-1,21,multi,0,-1,0,N,N,N,400 Block of Somerset St,POINT (-75.124485 39.991647),17
24,201624008135,0111,01/27/2016 12:00:00 AM,20:51 pm,B,M,0,20,back,0,-1,-1,N,N,N,4200 Block of Neilson St,POINT (-75.09742 40.010206),17
24,201624010463,0411,02/03/2016 12:00:00 AM,18:08 pm,W,M,-1,28,multi,0,-1,0,N,N,N,2800 Block of Ruth St,POINT (-75.122057 39.990907),17
24,201624011277,0411,02/05/2016 12:00:00 AM,21:00 pm,B,M,0,28,legs,0,-1,0,N,N,N,200 Block of E Lippincott St,POINT (-75.12752 39.997338),17
24,201624011273,0411,02/05/2016 12:00:00 AM,21:47 pm,W,M,-1,28,thigh,0,-1,0,N,N,N,3600 Block of Jasper St,POINT (-75.102892 40.000103),17
24,201624012067,0300,02/08/2016 12:00:00 AM,07:25 am,W,M,0,37,hand,0,-1,0,N,N,N,2700 Block of A Street,POINT (-75.129028 39.990672),17
24,201624012067,0300,02/08/2016 12:00:00 AM,07:25 am,W,M,-1,49,arm,0,-1,0,N,N,N,2700 Block of A Street,POINT (-75.129028 39.990672),17
24,201624015072,0411,02/17/2016 12:00:00 AM,21:15 pm,B,M,0,24,leg,0,-1,0,N,N,N,3100 Block of Custer St,POINT (-75.116786 39.995417),17
24,201624018364,0411,02/27/2016 12:00:00 AM,03:47 pm,W,M,-1,21,hip,0,-1,0,N,N,N,"3500 Block of ""G""St.",POINT (-75.11436 40.001628),17
24,201624018532,0411,02/27/2016 12:00:00 AM,20:00 pm,B,M,0,27,butt,0,-1,0,N,N,N,3600 Block of Jasper St,POINT (-75.102892 40.000103),17
24,201624027534,0111,03/24/2016 12:00:00 AM,01:40 am,W,M,-1,40,multi,0,-1,-1,N,N,N,100 Block of E.Indiana Ave.,POINT (-75.129598 39.995387),17
24,201624022184,0411,03/09/2016 12:00:00 AM,13:41 pm,B,M,0,24,chest,0,-1,0,N,N,N,1600 Block of Hunting Park Ave,POINT (-75.095624 40.009467),17
24,201624025609,0111,03/18/2016 12:00:00 AM,05:25 pm,B,M,0,22,multi,0,-1,-1,N,N,N,"2700 Block of ""A"" St.",POINT (-75.128698 39.992229),17
24,201624030149,0411,03/31/2016 12:00:00 AM,01:10 pm,B,M,0,20,arm,0,-1,0,N,N,N,3100 Block of Emerald St.,POINT (-75.113832 39.992978),17
24,20162417561,0300,02/25/2016 12:00:00 AM,03:00 am,B,M,0,26,hand,0,-1,0,N,N,N,2800 Block of Frankford Ave.,POINT (-75.120218 39.988815),17
25,201625000413,0111,01/02/2016 12:00:00 AM,20:14 pm,B,M,0,30,multi,0,-1,-1,N,N,N,5000 Block of Boudinot St.,POINT (-75.116549 40.025513),18
25,201625000618,0111,01/03/2016 12:00:00 AM,18:33 pm,W,M,-1,46,head,0,-1,-1,N,N,N,100 Block of W. Wishart St.,POINT (-75.129421 39.997991),18
25,201625000618,0411,01/03/2016 12:00:00 AM,18:33 pm,W,M,-1,17,head,0,-1,0,N,N,N,100 Block of W. Wishart St.,POINT (-75.129421 39.997991),18
25,201625001499,0411,01/07/2016 12:00:00 AM,15:59 pm,B,M,0,28,mutli,0,-1,0,N,N,N,3000 Block of N. 9th St.,POINT (-75.145002 39.997622),18
25,201625001827,0411,01/08/2016 12:00:00 AM,11:50 pm,B,M,0,37,multi,0,-1,0,N,N,N,3100 Block of N. 6TH St,POINT (-75.140891 39.99847),18
25,201625001872,0411,01/09/2016 12:00:00 AM,06:05 am,B,M,0,25,thigh,0,-1,0,N,N,N,1300 Block of W. Selzer St.,POINT (-75.15294 39.994986),18
25,201625002596,0411,01/12/2016 12:00:00 AM,00:16 am,B,M,0,50,arm,0,-1,0,N,N,N,400 Block of w Luray St,POINT (-75.131913 40.021624),18
25,201625001895,0411,01/09/2016 12:00:00 AM,10:01 am,B,M,0,37,multi,0,-1,0,N,N,N,3700 Block of N. Percey St.,POINT (-75.143384 40.008286),18
25,201625003775,0111,01/16/2016 12:00:00 AM,06:13 pm,B,M,0,27,mutli/head,0,-1,-1,N,N,N,100 Block of E. Rockland St.,POINT (-75.121797 40.024413),18
25,201625004067,0411,01/17/2016 12:00:00 AM,06:56 pm,W,M,-1,36,multi,0,-1,0,N,N,N,2800 Block of Mascher St.,POINT (-75.132198 39.994128),18
